,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
38,3,Hobart,Moorilla Hobart International,2007-01-09,4,Outdoor,Hard,2nd Round,3,Williams S.,Safarova L.,94.0,74.0,301.0,356.0,6.0,3.0,3.0,6.0,7.0,6.0,2.0,1.0,Completed,1.19,4,1.2,4.25,1.2,4.2,1.21,5.36,1.2,4.3,2007-W-T4-AUS-01A-2007,Hobart,Hard,32,T4,2007-01-09,23,200033,,,Williams S.,R,175.0,USA,25.2840520192,94.0,301.0,201425,,,Safarova L.,L,177.0,CZE,19.9260780287,74.0,356.0,6-3 3-6 7-6(5),3,R16,,10.0,6.0,107.0,62.0,40.0,21.0,,5.0,11.0,2.0,7.0,96.0,68.0,42.0,11.0,,3.0,9.0
39,3,Hobart,Moorilla Hobart International,2007-01-09,4,Outdoor,Hard,2nd Round,3,Bardina V.,Nakamura A.,70.0,64.0,365.5,390.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.83,1.83,1.9,1.85,1.83,1.91,1.917,1.99,1.88,1.88,2007-W-T4-AUS-01A-2007,Hobart,Hard,32,T4,2007-01-09,22,201473,,Q,Bardina V.,R,,RUS,19.1074606434,70.0,365.0,201411,,Q,Nakamura A.,R,163.0,JPN,23.0308008214,64.0,390.0,6-4 6-4,3,R16,,1.0,2.0,70.0,55.0,35.0,7.0,,8.0,10.0,0.0,3.0,56.0,29.0,22.0,9.0,,1.0,5.0
40,3,Hobart,Moorilla Hobart International,2007-01-09,4,Outdoor,Hard,2nd Round,3,Mirza S.,Oprandi R.,66.0,52.0,382.0,421.0,6.0,7.0,6.0,3.0,6.0,0.0,2.0,1.0,Completed,1.36,3,1.3,3.35,1.36,3.0,1.362,3.56,1.37,3.0,2007-W-T4-AUS-01A-2007,Hobart,Hard,32,T4,2007-01-09,19,201420,,WC,Mirza S.,R,153.0,IND,20.1478439425,66.0,382.0,201472,,,Oprandi R.,R,,SUI,20.7802874743,52.0,421.0,6-7(2) 6-3 6-0,3,R16,,6.0,5.0,93.0,48.0,33.0,23.0,,6.0,10.0,1.0,8.0,91.0,52.0,30.0,12.0,,10.0,18.0
41,3,Hobart,Moorilla Hobart International,2007-01-09,4,Outdoor,Hard,2nd Round,3,Molik A.,Bondarenko A.,165.0,32.0,169.75,585.75,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.72,2,1.75,2.0,1.72,2.05,1.752,2.23,1.77,2.0,2007-W-T4-AUS-01A-2007,Hobart,Hard,32,T4,2007-01-09,20,200008,,WC,Molik A.,R,182.0,AUS,25.9466119097,165.0,169.0,201416,6.0,,Bondarenko A.,R,168.0,UKR,22.4038329911,32.0,585.0,6-3 7-5,3,R16,,4.0,2.0,66.0,34.0,27.0,20.0,,3.0,3.0,1.0,1.0,60.0,35.0,20.0,17.0,,2.0,4.0
42,3,Hobart,Moorilla Hobart International,2007-01-10,4,Outdoor,Hard,Quarterfinals,3,Bardina V.,Castano C.,70.0,46.0,365.5,449.0,3.0,6.0,6.0,2.0,7.0,5.0,2.0,1.0,Completed,2.1,1.66,2.05,1.72,2.0,1.75,2.11,1.826,2.0,1.77,2007-W-T4-AUS-01A-2007,Hobart,Hard,32,T4,2007-01-10,27,201473,,Q,Bardina V.,R,,RUS,19.1074606434,70.0,365.0,201293,,,Castano C.,R,171.0,COL,27.5071868583,46.0,449.0,3-6 6-2 7-5,3,QF,,3.0,2.0,97.0,65.0,43.0,17.0,,5.0,8.0,3.0,5.0,106.0,76.0,45.0,14.0,,5.0,10.0
43,3,Hobart,Moorilla Hobart International,2007-01-10,4,Outdoor,Hard,Quarterfinals,3,Mirza S.,Molik A.,66.0,165.0,382.0,169.75,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.83,1.83,1.87,1.87,1.87,1.87,2.08,1.847,1.92,1.84,2007-W-T4-AUS-01A-2007,Hobart,Hard,32,T4,2007-01-10,26,201420,,WC,Mirza S.,R,153.0,IND,20.1478439425,66.0,382.0,200008,,WC,Molik A.,R,182.0,AUS,25.9466119097,165.0,169.0,6-4 6-1,3,QF,,4.0,5.0,49.0,33.0,28.0,6.0,,1.0,1.0,4.0,5.0,77.0,44.0,29.0,11.0,,10.0,14.0
44,3,Hobart,Moorilla Hobart International,2007-01-10,4,Outdoor,Hard,Quarterfinals,3,Chakvetadze A.,Zheng J.,13.0,34.0,1144.0,560.75,4.0,6.0,6.0,1.0,6.0,1.0,2.0,1.0,Completed,1.39,2.75,1.45,2.65,1.45,2.65,1.403,3.28,1.43,2.72,2007-W-T4-AUS-01A-2007,Hobart,Hard,32,T4,2007-01-10,25,201403,1.0,,Chakvetadze A.,R,170.0,RUS,19.8466803559,13.0,1144.0,201386,7.0,,Zheng J.,R,164.0,CHN,23.5126625599,34.0,560.0,4-6 6-1 6-1,3,QF,,4.0,7.0,79.0,48.0,30.0,15.0,,6.0,10.0,0.0,3.0,65.0,53.0,23.0,4.0,,2.0,10.0
45,3,Hobart,Moorilla Hobart International,2007-01-10,4,Outdoor,Hard,Quarterfinals,3,Bammer S.,Williams S.,56.0,94.0,415.25,301.0,3.0,6.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,5.0,1.14,4.85,1.16,4.25,1.2,5.25,1.215,4.2,1.21,2007-W-T4-AUS-01A-2007,Hobart,Hard,32,T4,2007-01-10,28,201446,,,Bammer S.,L,174.0,AUT,26.6995208761,56.0,415.0,200033,,,Williams S.,R,175.0,USA,25.2840520192,94.0,301.0,3-6 7-5 6-3,3,QF,,0.0,3.0,105.0,66.0,39.0,15.0,,7.0,14.0,4.0,4.0,101.0,64.0,33.0,15.0,,7.0,15.0
46,3,Hobart,Moorilla Hobart International,2007-01-11,4,Outdoor,Hard,Semifinals,3,Chakvetadze A.,Mirza S.,13.0,66.0,1144.0,382.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.39,2.75,1.4,2.8,1.36,3.0,1.408,3.25,1.4,2.85,2007-W-T4-AUS-01A-2007,Hobart,Hard,32,T4,2007-01-11,29,201403,1.0,,Chakvetadze A.,R,170.0,RUS,19.8466803559,13.0,1144.0,201420,,WC,Mirza S.,R,153.0,IND,20.1478439425,66.0,382.0,6-4 6-1,3,SF,,2.0,4.0,73.0,44.0,28.0,14.0,,6.0,8.0,1.0,3.0,53.0,30.0,16.0,9.0,,6.0,11.0
47,4,Sydney,Medibank International,2007-01-07,2,Outdoor,Hard,1st Round,3,Ivanovic A.,Dellacqua C.,14.0,159.0,1087.0,175.25,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,,,1.04,10.0,1.06,7.94,1.091,10.0,,,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-07,4,201421,,,Ivanovic A.,R,183.0,SRB,19.1731690623,14.0,1087.0,201348,,WC,Dellacqua C.,L,,AUS,21.9055441478,159.0,175.0,6-3 6-4,3,R32,,3.0,3.0,54.0,26.0,23.0,15.0,,3.0,5.0,0.0,7.0,60.0,33.0,21.0,10.0,,5.0,9.0
48,4,Sydney,Medibank International,2007-01-07,2,Outdoor,Hard,1st Round,3,Li N.,Schiavone F.,21.0,15.0,879.75,1032.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,,,2.0,1.75,,,2.2,1.769,,,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-07,11,201419,,,Li N.,R,172.0,CHN,24.8651608487,21.0,879.0,201212,,,Schiavone F.,R,166.0,ITA,26.5434633812,15.0,1032.0,6-4 7-5,3,R32,,2.0,2.0,59.0,44.0,35.0,7.0,,1.0,3.0,1.0,3.0,75.0,39.0,25.0,16.0,,1.0,5.0
49,4,Sydney,Medibank International,2007-01-07,2,Outdoor,Hard,1st Round,3,Vaidisova N.,Hantuchova D.,11.0,17.0,1391.0,968.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,,,1.45,2.65,1.5,2.5,1.552,2.71,1.54,2.4,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-07,6,201400,8.0,,Vaidisova N.,R,181.0,CZE,17.711156742,11.0,1391.0,201290,,,Hantuchova D.,R,181.0,SVK,23.7125256674,17.0,968.0,6-1 6-4,3,R32,,5.0,1.0,50.0,35.0,27.0,10.0,,0.0,0.0,2.0,3.0,42.0,28.0,20.0,5.0,,1.0,4.0
50,4,Sydney,Medibank International,2007-01-08,2,Outdoor,Hard,1st Round,3,Stosur S.,Zvonareva V.,27.0,24.0,704.0,794.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,2.25,1.57,1.06,8.0,2.3,1.57,2.29,1.719,2.18,1.65,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-08,2,201325,,WC,Stosur S.,R,172.0,AUS,22.7761806982,27.0,704.0,201329,,,Zvonareva V.,R,172.0,RUS,22.3353867214,24.0,794.0,6-1 6-4,3,R32,,2.0,2.0,64.0,28.0,24.0,17.0,,3.0,4.0,2.0,1.0,43.0,27.0,14.0,8.0,,2.0,6.0
51,4,Sydney,Medibank International,2007-01-08,2,Outdoor,Hard,1st Round,3,Golovin T.,Peng S.,22.0,54.0,828.0,419.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.44,2.5,1.43,2.7,1.42,2.75,1.524,2.78,1.44,2.7,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-08,1,201364,,,Golovin T.,R,175.0,FRA,18.9541409993,22.0,828.0,201397,,Q,Peng S.,R,173.0,CHN,20.9993155373,54.0,419.0,6-4 7-5,3,R32,,4.0,3.0,88.0,55.0,40.0,12.0,,12.0,14.0,1.0,2.0,64.0,49.0,29.0,6.0,,1.0,5.0
52,4,Sydney,Medibank International,2007-01-08,2,Outdoor,Hard,1st Round,3,Fedak Y.,Bartoli M.,82.0,20.0,338.0,881.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,3.25,1.3,3.35,1.3,3.46,1.28,4.04,1.299,3.8,1.25,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-08,5,201385,,Q,Fedak Y.,R,166.0,UKR,23.5865845311,82.0,338.0,201294,,,Bartoli M.,R,170.0,FRA,22.2669404517,20.0,881.0,7-6(2) 6-2,3,R32,,3.0,2.0,62.0,38.0,24.0,16.0,,3.0,6.0,0.0,3.0,58.0,40.0,24.0,6.0,,2.0,7.0
53,4,Sydney,Medibank International,2007-01-08,2,Outdoor,Hard,1st Round,3,Schnyder P.,Dushevina V.,9.0,101.0,1578.0,288.0,6.0,3.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.22,3.75,1.25,3.7,1.28,3.46,1.301,4.02,1.28,3.5,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-08,7,200067,7.0,,Schnyder P.,L,168.0,SUI,28.0684462697,9.0,1578.0,201371,,Q,Dushevina V.,R,180.0,RUS,20.257357974,101.0,288.0,6-3 4-6 6-3,3,R32,,5.0,4.0,86.0,48.0,34.0,20.0,,7.0,10.0,6.0,7.0,89.0,52.0,36.0,14.0,,3.0,8.0
54,4,Sydney,Medibank International,2007-01-08,2,Outdoor,Hard,1st Round,3,Srebotnik K.,Bovina E.,23.0,1323.0,825.0,3.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.19,4,1.17,4.65,,,1.224,5.06,1.2,4.3,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-08,12,200011,,,Srebotnik K.,R,180.0,SLO,25.826146475,23.0,825.0,200764,,,Bovina E.,R,189.0,RUS,23.832991102,1323.0,3.0,6-3 6-1,3,R32,,2.0,2.0,45.0,39.0,32.0,1.0,,0.0,0.0,2.0,4.0,48.0,28.0,17.0,8.0,,1.0,5.0
55,4,Sydney,Medibank International,2007-01-08,2,Outdoor,Hard,1st Round,3,Jankovic J.,Hingis M.,12.0,7.0,1296.0,2063.0,6.0,4.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.83,1.83,1.3,3.35,1.87,1.87,1.901,2.01,1.88,1.88,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-08,3,201347,,,Jankovic J.,R,177.0,SRB,21.8590006845,12.0,1296.0,200001,5.0,,Hingis M.,R,170.0,SUI,26.2724161533,7.0,2063.0,6-4 4-6 6-3,3,R32,,2.0,3.0,101.0,74.0,50.0,8.0,,11.0,15.0,1.0,3.0,99.0,66.0,41.0,14.0,,6.0,12.0
56,4,Sydney,Medibank International,2007-01-08,2,Outdoor,Hard,1st Round,3,Dementieva E.,Sugiyama A.,8.0,26.0,1875.0,716.0,6.0,7.0,7.0,6.0,6.0,0.0,2.0,1.0,Completed,1.28,3.25,1.25,3.7,1.25,3.75,1.306,3.97,1.3,3.4,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-08,10,200108,6.0,,Dementieva E.,R,180.0,RUS,25.2320328542,8.0,1875.0,200085,,Q,Sugiyama A.,R,163.0,JPN,31.5126625599,26.0,716.0,6-7(3) 7-6(3) 6-0,3,R32,,0.0,15.0,108.0,65.0,39.0,15.0,,7.0,14.0,0.0,17.0,110.0,62.0,33.0,14.0,,4.0,14.0
57,4,Sydney,Medibank International,2007-01-08,2,Outdoor,Hard,1st Round,3,Pratt N.,Safina D.,72.0,10.0,363.75,1475.0,4.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,7.0,1.07,8.0,1.07,7.94,1.06,10.72,1.085,7.2,1.08,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-08,9,200036,,WC,Pratt N.,R,,AUS,33.8453114305,72.0,363.0,201336,,,Safina D.,R,182.0,RUS,20.7008898015,10.0,1475.0,4-6 6-3 6-2,3,R32,,0.0,0.0,78.0,58.0,40.0,14.0,,0.0,1.0,8.0,8.0,92.0,60.0,37.0,17.0,,7.0,11.0
58,4,Sydney,Medibank International,2007-01-09,2,Outdoor,Hard,2nd Round,3,Jankovic J.,Stosur S.,12.0,27.0,1296.0,704.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.44,2.62,1.6,2.25,1.45,2.65,1.571,2.65,1.46,2.62,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-09,14,201347,,,Jankovic J.,R,177.0,SRB,21.8590006845,12.0,1296.0,201325,,WC,Stosur S.,R,172.0,AUS,22.7761806982,27.0,704.0,6-2 7-6(2),3,R16,,1.0,3.0,76.0,56.0,39.0,9.0,,8.0,10.0,9.0,2.0,77.0,47.0,32.0,8.0,,3.0,7.0
59,4,Sydney,Medibank International,2007-01-09,2,Outdoor,Hard,2nd Round,3,Mauresmo A.,Golovin T.,3.0,22.0,3391.0,828.0,6.0,7.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,1.28,3.25,1.02,10.0,1.27,3.55,1.357,3.6,1.31,3.3,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-09,13,200065,1.0,,Mauresmo A.,R,175.0,FRA,27.5126625599,3.0,3391.0,201364,,,Golovin T.,R,175.0,FRA,18.9541409993,22.0,828.0,6-7(4) 7-5 6-1,3,R16,,4.0,5.0,111.0,66.0,41.0,22.0,,8.0,13.0,1.0,10.0,103.0,54.0,31.0,19.0,,7.0,15.0
60,4,Sydney,Medibank International,2007-01-09,2,Outdoor,Hard,2nd Round,3,Peer S.,Schnyder P.,18.0,9.0,934.0,1578.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,2.1,1.66,2.05,1.72,2.0,1.75,2.0,1.909,1.96,1.8,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-09,17,201424,,,Peer S.,R,170.0,ISR,19.6906228611,18.0,934.0,200067,7.0,,Schnyder P.,L,168.0,SUI,28.0684462697,9.0,1578.0,7-6(3) 6-2,3,R16,,0.0,3.0,59.0,43.0,29.0,6.0,,3.0,6.0,2.0,1.0,69.0,49.0,25.0,10.0,,8.0,13.0
61,4,Sydney,Medibank International,2007-01-09,2,Outdoor,Hard,2nd Round,3,Li N.,Dementieva E.,21.0,8.0,879.75,1875.0,3.0,6.0,6.0,1.0,7.0,5.0,2.0,1.0,Completed,2.75,1.39,2.5,1.5,2.65,1.45,2.9,1.476,2.55,1.48,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-09,19,201419,,,Li N.,R,172.0,CHN,24.8651608487,21.0,879.0,200108,6.0,,Dementieva E.,R,180.0,RUS,25.2320328542,8.0,1875.0,3-6 6-1 7-5,3,R16,,2.0,1.0,103.0,78.0,42.0,10.0,,6.0,12.0,1.0,12.0,104.0,57.0,33.0,18.0,,12.0,20.0
62,4,Sydney,Medibank International,2007-01-09,2,Outdoor,Hard,2nd Round,3,Clijsters K.,Pratt N.,5.0,72.0,2215.0,363.75,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.04,8.5,1.01,13.0,1.03,11.0,1.05,16.0,1.03,12.5,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-09,18,200079,3.0,,Clijsters K.,R,,BEL,23.5865845311,5.0,2215.0,200036,,WC,Pratt N.,R,,AUS,33.8453114305,72.0,363.0,6-1 6-2,3,R16,,1.0,4.0,44.0,23.0,18.0,13.0,,0.0,1.0,0.0,1.0,46.0,30.0,12.0,7.0,,3.0,8.0
63,4,Sydney,Medibank International,2007-01-09,2,Outdoor,Hard,2nd Round,3,Vaidisova N.,Fedak Y.,11.0,82.0,1391.0,338.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.1,6,1.11,6.0,1.12,5.65,1.156,6.83,1.12,5.8,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-09,16,201400,8.0,,Vaidisova N.,R,181.0,CZE,17.711156742,11.0,1391.0,201385,,Q,Fedak Y.,R,166.0,UKR,23.5865845311,82.0,338.0,6-3 6-1,3,R16,,5.0,1.0,48.0,35.0,26.0,6.0,,1.0,2.0,2.0,3.0,55.0,32.0,16.0,8.0,,4.0,9.0
64,4,Sydney,Medibank International,2007-01-09,2,Outdoor,Hard,2nd Round,3,Srebotnik K.,Kuznetsova S.,23.0,4.0,825.0,2523.0,6.0,2.0,,,,,1.0,0.0,Retired,3.0,1.33,3.5,1.28,2.8,1.4,3.35,1.392,2.85,1.4,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-09,20,200011,,,Srebotnik K.,R,180.0,SLO,25.826146475,23.0,825.0,201320,2.0,,Kuznetsova S.,R,174.0,RUS,21.5331964408,4.0,2523.0,6-2 RET,3,R16,,1.0,2.0,25.0,20.0,14.0,1.0,,0.0,1.0,1.0,0.0,25.0,13.0,9.0,1.0,,0.0,3.0
65,4,Sydney,Medibank International,2007-01-09,2,Outdoor,Hard,2nd Round,3,Ivanovic A.,Petrova N.,14.0,6.0,1087.0,2189.0,6.0,2.0,4.0,2.0,,,1.0,0.0,Retired,2.62,1.44,2.7,1.43,2.75,1.42,1.962,1.943,2.77,1.42,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-09,15,201421,,,Ivanovic A.,R,183.0,SRB,19.1731690623,14.0,1087.0,200069,4.0,,Petrova N.,R,178.0,RUS,24.5859000684,6.0,2189.0,6-2 4-2 RET,3,R16,,2.0,1.0,40.0,18.0,13.0,14.0,,1.0,2.0,3.0,2.0,48.0,24.0,15.0,8.0,,4.0,8.0
66,4,Sydney,Medibank International,2007-01-10,2,Outdoor,Hard,Quarterfinals,3,Clijsters K.,Peer S.,5.0,18.0,2215.0,934.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.16,4.5,1.22,4.0,1.18,4.5,1.2,5.5,1.23,4.0,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-10,23,200079,3.0,,Clijsters K.,R,,BEL,23.5865845311,5.0,2215.0,201424,,,Peer S.,R,170.0,ISR,19.6906228611,18.0,934.0,6-2 6-1,3,QF,,0.0,4.0,37.0,23.0,19.0,10.0,,0.0,0.0,1.0,5.0,53.0,31.0,14.0,9.0,,4.0,9.0
67,4,Sydney,Medibank International,2007-01-10,2,Outdoor,Hard,Quarterfinals,3,Li N.,Srebotnik K.,21.0,23.0,879.75,825.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.61,2.2,1.58,2.3,1.65,2.15,1.769,2.2,1.55,2.38,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-10,24,201419,,,Li N.,R,172.0,CHN,24.8651608487,21.0,879.0,200011,,,Srebotnik K.,R,180.0,SLO,25.826146475,23.0,825.0,7-5 6-1,3,QF,,4.0,1.0,64.0,48.0,35.0,8.0,,3.0,4.0,0.0,2.0,58.0,37.0,17.0,13.0,,6.0,10.0
68,4,Sydney,Medibank International,2007-01-10,2,Outdoor,Hard,Quarterfinals,3,Jankovic J.,Mauresmo A.,12.0,3.0,1296.0,3391.0,7.0,5.0,6.0,0.0,,,2.0,0.0,Completed,2.37,1.53,2.3,1.58,2.35,1.55,2.78,1.524,2.2,1.64,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-10,21,201347,,,Jankovic J.,R,177.0,SRB,21.8590006845,12.0,1296.0,200065,1.0,,Mauresmo A.,R,175.0,FRA,27.5126625599,3.0,3391.0,7-5 6-0,3,QF,,0.0,1.0,56.0,43.0,27.0,7.0,,1.0,3.0,0.0,1.0,48.0,24.0,10.0,10.0,,3.0,9.0
69,4,Sydney,Medibank International,2007-01-10,2,Outdoor,Hard,Quarterfinals,3,Vaidisova N.,Ivanovic A.,11.0,14.0,1391.0,1087.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.8,1.9,1.8,1.95,1.85,1.85,1.935,1.971,1.86,1.9,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-10,22,201400,8.0,,Vaidisova N.,R,181.0,CZE,17.711156742,11.0,1391.0,201421,,,Ivanovic A.,R,183.0,SRB,19.1731690623,14.0,1087.0,6-4 6-2,3,QF,,2.0,1.0,52.0,35.0,25.0,11.0,,2.0,3.0,4.0,7.0,71.0,35.0,22.0,16.0,,10.0,14.0
70,4,Sydney,Medibank International,2007-01-11,2,Outdoor,Hard,Semifinals,3,Clijsters K.,Li N.,5.0,21.0,2215.0,879.75,6.0,1.0,1.0,6.0,7.0,5.0,2.0,1.0,Completed,1.08,7,1.12,5.8,1.11,5.94,1.14,7.43,1.14,5.4,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-11,26,200079,3.0,,Clijsters K.,R,,BEL,23.5865845311,5.0,2215.0,201419,,,Li N.,R,172.0,CHN,24.8651608487,21.0,879.0,6-1 1-6 7-5,3,SF,,2.0,6.0,80.0,48.0,28.0,19.0,,5.0,9.0,1.0,2.0,80.0,53.0,31.0,14.0,,5.0,10.0
71,4,Sydney,Medibank International,2007-01-11,2,Outdoor,Hard,Semifinals,3,Jankovic J.,Vaidisova N.,12.0,11.0,1296.0,1391.0,6.0,4.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.72,2,1.75,2.0,1.72,2.05,1.769,2.2,1.65,2.18,2007-W-T2-AUS-01A-2007,Sydney,Hard,28,T2,2007-01-11,25,201347,,,Jankovic J.,R,177.0,SRB,21.8590006845,12.0,1296.0,201400,8.0,,Vaidisova N.,R,181.0,CZE,17.711156742,11.0,1391.0,6-4 4-6 6-4,3,SF,,3.0,5.0,101.0,67.0,46.0,21.0,,5.0,7.0,11.0,8.0,102.0,63.0,49.0,14.0,,10.0,13.0
72,5,Melbourne,Australian Open,2007-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Mauresmo A.,Perry S.,3.0,44.0,3460.0,449.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.04,9.5,1.05,9.0,1.05,8.5,1.065,13.5,1.05,9.0,2007-W-SL-AUS-01A-2007,Australian Open,Hard,128,G,2007-01-15,64,200065,2.0,,Mauresmo A.,R,175.0,FRA,27.5318275154,3.0,3460.0,201375,,,Perry S.,R,,USA,22.5270362765,44.0,449.0,6-3 6-4,3,R128,,1.0,2.0,58.0,40.0,27.0,11.0,,2.0,4.0,0.0,2.0,52.0,30.0,19.0,8.0,,2.0,6.0
73,5,Melbourne,Australian Open,2007-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Sequera M.,Gajdosova J.,95.0,74.0,295.25,350.5,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.37,1.53,2.4,1.53,2.3,1.57,2.36,1.685,2.32,1.57,2007-W-SL-AUS-01A-2007,Australian Open,Hard,128,G,2007-01-15,55,201328,,,Sequera M.,R,,VEN,26.2915811088,95.0,295.0,201457,,,Gajdosova J.,R,174.0,AUS,19.7234770705,74.0,350.0,6-3 6-4,3,R128,,,,,,,,,,,,,,,,,,,
74,5,Melbourne,Australian Open,2007-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Peer S.,Oprandi R.,17.0,54.0,961.0,429.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.1,6,1.1,6.3,1.1,6.2,1.1,9.0,1.11,6.25,2007-W-SL-AUS-01A-2007,Australian Open,Hard,128,G,2007-01-15,41,201424,16.0,,Peer S.,R,170.0,ISR,19.7097878166,17.0,961.0,201472,,,Oprandi R.,R,,SUI,20.7994524298,54.0,429.0,6-1 6-3,3,R128,,,,,,,,,,,,,,,,,,,
75,5,Melbourne,Australian Open,2007-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Ondraskova Z.,Fernandez C.,106.0,105.0,272.0,273.5,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.83,1.83,1.95,1.8,1.87,1.87,2.05,1.87,1.9,1.86,2007-W-SL-AUS-01A-2007,Australian Open,Hard,128,G,2007-01-15,43,201334,,,Ondraskova Z.,R,,CZE,26.7022587269,106.0,272.0,201302,,,Fernandez C.,L,179.0,ARG,25.3826146475,105.0,273.0,6-4 6-2,3,R128,,,,,,,,,,,,,,,,,,,
76,5,Melbourne,Australian Open,2007-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Kirilenko M.,Sprem K.,28.0,89.0,609.0,316.75,3.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.33,3.25,1.3,3.35,1.36,3.0,1.444,3.05,1.37,3.0,2007-W-SL-AUS-01A-2007,Australian Open,Hard,128,G,2007-01-15,45,201373,26.0,,Kirilenko M.,R,173.0,RUS,19.9726214921,28.0,609.0,201368,,,Sprem K.,R,174.0,CRO,22.2231348392,89.0,316.0,3-6 6-3 6-1,3,R128,,5.0,1.0,82.0,53.0,32.0,17.0,,3.0,7.0,4.0,11.0,95.0,48.0,28.0,18.0,,11.0,17.0
